city,city_ascii,state_id,state_name,county_fips,county_name
Creekside,Creekside,KY,Kentucky,21111,Jefferson
Druid Hills,Druid Hills,KY,Kentucky,21111,Jefferson
Goose Creek,Goose Creek,KY,Kentucky,21111,Jefferson
Spring Mill,Spring Mill,KY,Kentucky,21111,Jefferson
Lockridge,Lockridge,IA,Iowa,19101,Jefferson
Opdyke,Opdyke,IL,Illinois,17081,Jefferson
Natural Bridge,Natural Bridge,NY,New York,36045,Jefferson
Belleville,Belleville,NY,New York,36045,Jefferson
Deferiet,Deferiet,NY,New York,36045,Jefferson
Broeck Pointe,Broeck Pointe,KY,Kentucky,21111,Jefferson
Harpers Ferry,Harpers Ferry,WV,West Virginia,54037,Jefferson
Rader Creek,Rader Creek,MT,Montana,30043,Jefferson
Waukeenah,Waukeenah,FL,Florida,12065,Jefferson
Empire,Empire,OH,Ohio,39081,Jefferson
Depauville,Depauville,NY,New York,36045,Jefferson
Stratton,Stratton,OH,Ohio,39081,Jefferson
Pamelia Center,Pamelia Center,NY,New York,36045,Jefferson
Wildwood,Wildwood,KY,Kentucky,21111,Jefferson
East Springfield,East Springfield,OH,Ohio,39081,Jefferson
Lake Tekakwitha,Lake Tekakwitha,MO,Missouri,29099,Jefferson
Diller,Diller,NE,Nebraska,31095,Jefferson
New Alexandria,New Alexandria,OH,Ohio,39081,Jefferson
Bartow,Bartow,GA,Georgia,13163,Jefferson
Connorville,Connorville,OH,Ohio,39081,Jefferson
Taylor Landing,Taylor Landing,TX,Texas,48245,Jefferson
Nason,Nason,IL,Illinois,17081,Jefferson
Manor Creek,Manor Creek,KY,Kentucky,21111,Jefferson
Basin,Basin,MT,Montana,30043,Jefferson
Crossgate,Crossgate,KY,Kentucky,21111,Jefferson
Cedar Hill Lakes,Cedar Hill Lakes,MO,Missouri,29099,Jefferson
Packwood,Packwood,IA,Iowa,19101,Jefferson
East Pleasant View,East Pleasant View,CO,Colorado,8059,Jefferson
Avera,Avera,GA,Georgia,13163,Jefferson
Three Mile Bay,Three Mile Bay,NY,New York,36045,Jefferson
Wabbaseka,Wabbaseka,AR,Arkansas,5069,Jefferson
Scotsdale,Scotsdale,MO,Missouri,29099,Jefferson
Camp Sherman,Camp Sherman,OR,Oregon,41031,Jefferson
Pierrepont Manor,Pierrepont Manor,NY,New York,36045,Jefferson
Grantville,Grantville,KS,Kansas,20087,Jefferson
Aucilla,Aucilla,FL,Florida,12065,Jefferson
Plessis,Plessis,NY,New York,36045,Jefferson
Glenview Manor,Glenview Manor,KY,Kentucky,21111,Jefferson
Bloomingdale,Bloomingdale,OH,Ohio,39081,Jefferson
Thornhill,Thornhill,KY,Kentucky,21111,Jefferson
Maryhill Estates,Maryhill Estates,KY,Kentucky,21111,Jefferson
Hebron,Hebron,WI,Wisconsin,55055,Jefferson
Cambridge,Cambridge,KY,Kentucky,21111,Jefferson
Idledale,Idledale,CO,Colorado,8059,Jefferson
Meadowview Estates,Meadowview Estates,KY,Kentucky,21111,Jefferson
Parkdale,Parkdale,MO,Missouri,29099,Jefferson
Sycamore,Sycamore,KY,Kentucky,21111,Jefferson
Mockingbird Valley,Mockingbird Valley,KY,Kentucky,21111,Jefferson
Daykin,Daykin,NE,Nebraska,31095,Jefferson
Cornish,Cornish,OK,Oklahoma,40067,Jefferson
Lincolnshire,Lincolnshire,KY,Kentucky,21111,Jefferson
Pottery Addition,Pottery Addition,OH,Ohio,39081,Jefferson
Hills and Dales,Hills and Dales,KY,Kentucky,21111,Jefferson
Timblin,Timblin,PA,Pennsylvania,42065,Jefferson
North Johns,North Johns,AL,Alabama,1073,Jefferson
Kimmswick,Kimmswick,MO,Missouri,29099,Jefferson
Meadowbrook Farm,Meadowbrook Farm,KY,Kentucky,21111,Jefferson
Lloyd,Lloyd,FL,Florida,12065,Jefferson
Hastings,Hastings,OK,Oklahoma,40067,Jefferson
Endicott,Endicott,NE,Nebraska,31095,Jefferson
Hickory Hill,Hickory Hill,KY,Kentucky,21111,Jefferson
Matthews,Matthews,GA,Georgia,13163,Jefferson
Oxbow,Oxbow,NY,New York,36045,Jefferson
Jansen,Jansen,NE,Nebraska,31095,Jefferson
Addington,Addington,OK,Oklahoma,40067,Jefferson
Ten Broeck,Ten Broeck,KY,Kentucky,21111,Jefferson
Hamer,Hamer,ID,Idaho,16051,Jefferson
Cardwell,Cardwell,MT,Montana,30043,Jefferson
Pleasant Plain,Pleasant Plain,IA,Iowa,19101,Jefferson
Herrings,Herrings,NY,New York,36045,Jefferson
Brooksburg,Brooksburg,IN,Indiana,18077,Jefferson
Sherrill,Sherrill,AR,Arkansas,5069,Jefferson
Canaan,Canaan,IN,Indiana,18077,Jefferson
Kent,Kent,IN,Indiana,18077,Jefferson
Reynolds,Reynolds,NE,Nebraska,31095,Jefferson
Worthville,Worthville,PA,Pennsylvania,42065,Jefferson
Peaceful Village,Peaceful Village,MO,Missouri,29099,Jefferson
Steele City,Steele City,NE,Nebraska,31095,Jefferson
Cardiff,Cardiff,AL,Alabama,1073,Jefferson
Lamont,Lamont,FL,Florida,12065,Jefferson
Fishers Landing,Fishers Landing,NY,New York,36045,Jefferson
Deputy,Deputy,IN,Indiana,18077,Jefferson
Harbine,Harbine,NE,Nebraska,31095,Jefferson
Sugden,Sugden,OK,Oklahoma,40067,Jefferson
Thousand Island Park,Thousand Island Park,NY,New York,36045,Jefferson
Lakeside,Lakeside,CO,Colorado,8059,Jefferson
South Park View,South Park View,KY,Kentucky,21111,Jefferson
Jennings,Jennings,LA,Louisiana,22053,Jefferson Davis
Welsh,Welsh,LA,Louisiana,22053,Jefferson Davis
Lake Arthur,Lake Arthur,LA,Louisiana,22053,Jefferson Davis
Elton,Elton,LA,Louisiana,22053,Jefferson Davis
Prentiss,Prentiss,MS,Mississippi,28065,Jefferson Davis
Roanoke,Roanoke,LA,Louisiana,22053,Jefferson Davis
Fenton,Fenton,LA,Louisiana,22053,Jefferson Davis
Lacassine,Lacassine,LA,Louisiana,22053,Jefferson Davis
Bassfield,Bassfield,MS,Mississippi,28065,Jefferson Davis
Millen,Millen,GA,Georgia,13165,Jenkins
Perkins,Perkins,GA,Georgia,13165,Jenkins
North Vernon,North Vernon,IN,Indiana,18079,Jennings
Country Squire Lakes,Country Squire Lakes,IN,Indiana,18079,Jennings
Hayden,Hayden,IN,Indiana,18079,Jennings
Vernon,Vernon,IN,Indiana,18079,Jennings
Butlerville,Butlerville,IN,Indiana,18079,Jennings
Scipio,Scipio,IN,Indiana,18079,Jennings
Wessington Springs,Wessington Springs,SD,South Dakota,46073,Jerauld
Alpena,Alpena,SD,South Dakota,46073,Jerauld
Lane,Lane,SD,South Dakota,46073,Jerauld
Jerome,Jerome,ID,Idaho,16053,Jerome
Hazelton,Hazelton,ID,Idaho,16053,Jerome
Eden,Eden,ID,Idaho,16053,Jerome
Jerseyville,Jerseyville,IL,Illinois,17083,Jersey
Grafton,Grafton,IL,Illinois,17083,Jersey
Elsah,Elsah,IL,Illinois,17083,Jersey
Fieldon,Fieldon,IL,Illinois,17083,Jersey
Otterville,Otterville,IL,Illinois,17083,Jersey
Fidelity,Fidelity,IL,Illinois,17083,Jersey
Nicholasville,Nicholasville,KY,Kentucky,21113,Jessamine
Wilmore,Wilmore,KY,Kentucky,21113,Jessamine
High Bridge,High Bridge,KY,Kentucky,21113,Jessamine
Keene,Keene,KY,Kentucky,21113,Jessamine
Mankato,Mankato,KS,Kansas,20089,Jewell
Jewell,Jewell,KS,Kansas,20089,Jewell
Burr Oak,Burr Oak,KS,Kansas,20089,Jewell
Esbon,Esbon,KS,Kansas,20089,Jewell
Formoso,Formoso,KS,Kansas,20089,Jewell
Randall,Randall,KS,Kansas,20089,Jewell
Webber,Webber,KS,Kansas,20089,Jewell
Hebbronville,Hebbronville,TX,Texas,48247,Jim Hogg
Thompsonville,Thompsonville,TX,Texas,48247,Jim Hogg
South Fork Estates,South Fork Estates,TX,Texas,48247,Jim Hogg
Las Lomitas,Las Lomitas,TX,Texas,48247,Jim Hogg
Alice,Alice,TX,Texas,48249,Jim Wells
Premont,Premont,TX,Texas,48249,Jim Wells
Orange Grove,Orange Grove,TX,Texas,48249,Jim Wells
Rancho Alegre,Rancho Alegre,TX,Texas,48249,Jim Wells
Coyote Acres,Coyote Acres,TX,Texas,48249,Jim Wells
Sandia,Sandia,TX,Texas,48249,Jim Wells
K-Bar Ranch,K-Bar Ranch,TX,Texas,48249,Jim Wells
South La Paloma,South La Paloma,TX,Texas,48249,Jim Wells
Amargosa,Amargosa,TX,Texas,48249,Jim Wells
Loma Linda East,Loma Linda East,TX,Texas,48249,Jim Wells
Alice Acres,Alice Acres,TX,Texas,48249,Jim Wells
Owl Ranch,Owl Ranch,TX,Texas,48249,Jim Wells
Westdale,Westdale,TX,Texas,48249,Jim Wells
Alfred,Alfred,TX,Texas,48249,Jim Wells
Galena,Galena,IL,Illinois,17085,Jo Daviess
Stockton,Stockton,IL,Illinois,17085,Jo Daviess
East Dubuque,East Dubuque,IL,Illinois,17085,Jo Daviess
The Galena Territory,The Galena Territory,IL,Illinois,17085,Jo Daviess
Warren,Warren,IL,Illinois,17085,Jo Daviess
Hanover,Hanover,IL,Illinois,17085,Jo Daviess
Elizabeth,Elizabeth,IL,Illinois,17085,Jo Daviess
Apple Canyon Lake,Apple Canyon Lake,IL,Illinois,17085,Jo Daviess
Scales Mound,Scales Mound,IL,Illinois,17085,Jo Daviess
Apple River,Apple River,IL,Illinois,17085,Jo Daviess
Menominee,Menominee,IL,Illinois,17085,Jo Daviess
Nora,Nora,IL,Illinois,17085,Jo Daviess
Overland Park,Overland Park,KS,Kansas,20091,Johnson
Olathe,Olathe,KS,Kansas,20091,Johnson
Iowa City,Iowa City,IA,Iowa,19103,Johnson
Shawnee,Shawnee,KS,Kansas,20091,Johnson
Greenwood,Greenwood,IN,Indiana,18081,Johnson
Lenexa,Lenexa,KS,Kansas,20091,Johnson
Burleson,Burleson,TX,Texas,48251,Johnson
Cleburne,Cleburne,TX,Texas,48251,Johnson
Leawood,Leawood,KS,Kansas,20091,Johnson
Franklin,Franklin,IN,Indiana,18081,Johnson
Warrensburg,Warrensburg,MO,Missouri,29101,Johnson
Prairie Village,Prairie Village,KS,Kansas,20091,Johnson
Coralville,Coralville,IA,Iowa,19103,Johnson
Gardner,Gardner,KS,Kansas,20091,Johnson
North Liberty,North Liberty,IA,Iowa,19103,Johnson
Merriam,Merriam,KS,Kansas,20091,Johnson
Mission,Mission,KS,Kansas,20091,Johnson
Clarksville,Clarksville,AR,Arkansas,5071,Johnson
Joshua,Joshua,TX,Texas,48251,Johnson
Bargersville,Bargersville,IN,Indiana,18081,Johnson
Spring Hill,Spring Hill,KS,Kansas,20091,Johnson
Paintsville,Paintsville,KY,Kentucky,21115,Johnson
Roeland Park,Roeland Park,KS,Kansas,20091,Johnson
Keene,Keene,TX,Texas,48251,Johnson
De Soto,De Soto,KS,Kansas,20091,Johnson
New Whiteland,New Whiteland,IN,Indiana,18081,Johnson
Wrightsville,Wrightsville,GA,Georgia,13167,Johnson
Venus,Venus,TX,Texas,48251,Johnson
Alvarado,Alvarado,TX,Texas,48251,Johnson
Edinburgh,Edinburgh,IN,Indiana,18081,Johnson
Buffalo,Buffalo,WY,Wyoming,56019,Johnson
Whiteland,Whiteland,IN,Indiana,18081,Johnson
Whiteman AFB,Whiteman AFB,MO,Missouri,29101,Johnson
Tiffin,Tiffin,IA,Iowa,19103,Johnson
Fairway,Fairway,KS,Kansas,20091,Johnson
Mission Hills,Mission Hills,KS,Kansas,20091,Johnson
Knob Noster,Knob Noster,MO,Missouri,29101,Johnson
Solon,Solon,IA,Iowa,19103,Johnson
Mountain City,Mountain City,TN,Tennessee,47091,Johnson
Holden,Holden,MO,Missouri,29101,Johnson
Grandview,Grandview,TX,Texas,48251,Johnson
Edgerton,Edgerton,KS,Kansas,20091,Johnson
Lamar,Lamar,AR,Arkansas,5071,Johnson
Westwood,Westwood,KS,Kansas,20091,Johnson
Tecumseh,Tecumseh,NE,Nebraska,31097,Johnson
Vienna,Vienna,IL,Illinois,17087,Johnson
Lone Tree,Lone Tree,IA,Iowa,19103,Johnson
Godley,Godley,TX,Texas,48251,Johnson
Prince's Lakes,Prince's Lakes,IN,Indiana,18081,Johnson
Trafalgar,Trafalgar,IN,Indiana,18081,Johnson
Rio Vista,Rio Vista,TX,Texas,48251,Johnson
Goreville,Goreville,IL,Illinois,17087,Johnson
University Heights,University Heights,IA,Iowa,19103,Johnson
Coal Hill,Coal Hill,AR,Arkansas,5071,Johnson
Swisher,Swisher,IA,Iowa,19103,Johnson
Lake Quivira,Lake Quivira,KS,Kansas,20091,Johnson
Hills,Hills,IA,Iowa,19103,Johnson
Oxford,Oxford,IA,Iowa,19103,Johnson
Knoxville,Knoxville,AR,Arkansas,5071,Johnson
Shueyville,Shueyville,IA,Iowa,19103,Johnson
Hartman,Hartman,AR,Arkansas,5071,Johnson
Leeton,Leeton,MO,Missouri,29101,Johnson
Briaroaks,Briaroaks,TX,Texas,48251,Johnson
Sterling,Sterling,NE,Nebraska,31097,Johnson
Westwood Hills,Westwood Hills,KS,Kansas,20091,Johnson
Coyote Flats,Coyote Flats,TX,Texas,48251,Johnson
Chilhowee,Chilhowee,MO,Missouri,29101,Johnson
Cross Timber,Cross Timber,TX,Texas,48251,Johnson
Cook,Cook,NE,Nebraska,31097,Johnson
Kaycee,Kaycee,WY,Wyoming,56019,Johnson
Centerview,Centerview,MO,Missouri,29101,Johnson
Kingsville,Kingsville,MO,Missouri,29101,Johnson
Cypress,Cypress,IL,Illinois,17087,Johnson
Kite,Kite,GA,Georgia,13167,Johnson
New Burnside,New Burnside,IL,Illinois,17087,Johnson
Buncombe,Buncombe,IL,Illinois,17087,Johnson
Mission Woods,Mission Woods,KS,Kansas,20091,Johnson
La Tour,La Tour,MO,Missouri,29101,Johnson
Belknap,Belknap,IL,Illinois,17087,Johnson
Elk Creek,Elk Creek,NE,Nebraska,31097,Johnson
Simpson,Simpson,IL,Illinois,17087,Johnson
Hagarville,Hagarville,AR,Arkansas,5071,Johnson
Crab Orchard,Crab Orchard,NE,Nebraska,31097,Johnson
Frytown,Frytown,IA,Iowa,19103,Johnson
Smithfield,Smithfield,NC,North Carolina,37101,Johnston
Clayton,Clayton,NC,North Carolina,37101,Johnston
Archer Lodge,Archer Lodge,NC,North Carolina,37101,Johnston
Selma,Selma,NC,North Carolina,37101,Johnston
Benson,Benson,NC,North Carolina,37101,Johnston
Tishomingo,Tishomingo,OK,Oklahoma,40069,Johnston
Wilson's Mills,Wilson's Mills,NC,North Carolina,37101,Johnston
Four Oaks,Four Oaks,NC,North Carolina,37101,Johnston
Pine Level,Pine Level,NC,North Carolina,37101,Johnston
Kenly,Kenly,NC,North Carolina,37101,Johnston
Princeton,Princeton,NC,North Carolina,37101,Johnston
Mannsville,Mannsville,OK,Oklahoma,40069,Johnston
Micro,Micro,NC,North Carolina,37101,Johnston
Ravia,Ravia,OK,Oklahoma,40069,Johnston
Wapanucka,Wapanucka,OK,Oklahoma,40069,Johnston
Mill Creek,Mill Creek,OK,Oklahoma,40069,Johnston
Milburn,Milburn,OK,Oklahoma,40069,Johnston
Coleman,Coleman,OK,Oklahoma,40069,Johnston
Bromide,Bromide,OK,Oklahoma,40069,Johnston
Connerville,Connerville,OK,Oklahoma,40069,Johnston
Bee,Bee,OK,Oklahoma,40069,Johnston
Laurel,Laurel,MS,Mississippi,28067,Jones
Anamosa,Anamosa,IA,Iowa,19105,Jones
Gray,Gray,GA,Georgia,13169,Jones
Ellisville,Ellisville,MS,Mississippi,28067,Jones
Monticello,Monticello,IA,Iowa,19105,Jones
Stamford,Stamford,TX,Texas,48253,Jones
Anson,Anson,TX,Texas,48253,Jones
Hamlin,Hamlin,TX,Texas,48253,Jones
Sharon,Sharon,MS,Mississippi,28067,Jones
Maysville,Maysville,NC,North Carolina,37103,Jones
Sandersville,Sandersville,MS,Mississippi,28067,Jones
Olin,Olin,IA,Iowa,19105,Jones
Hawley,Hawley,TX,Texas,48253,Jones
Wyoming,Wyoming,IA,Iowa,19105,Jones
Oxford Junction,Oxford Junction,IA,Iowa,19105,Jones
Murdo,Murdo,SD,South Dakota,46075,Jones
Soso,Soso,MS,Mississippi,28067,Jones
Lueders,Lueders,TX,Texas,48253,Jones
Pollocksville,Pollocksville,NC,North Carolina,37103,Jones
Trenton,Trenton,NC,North Carolina,37103,Jones
Martelle,Martelle,IA,Iowa,19105,Jones
Onslow,Onslow,IA,Iowa,19105,Jones
Stone City,Stone City,IA,Iowa,19105,Jones
Center Junction,Center Junction,IA,Iowa,19105,Jones
Morley,Morley,IA,Iowa,19105,Jones
Draper,Draper,SD,South Dakota,46075,Jones
Okaton,Okaton,SD,South Dakota,46075,Jones
Grants Pass,Grants Pass,OR,Oregon,41033,Josephine
Redwood,Redwood,OR,Oregon,41033,Josephine
Cave Junction,Cave Junction,OR,Oregon,41033,Josephine
Merlin,Merlin,OR,Oregon,41033,Josephine
New Hope,New Hope,OR,Oregon,41033,Josephine
Williams,Williams,OR,Oregon,41033,Josephine
O'Brien,O'Brien,OR,Oregon,41033,Josephine
Selma,Selma,OR,Oregon,41033,Josephine
Kerby,Kerby,OR,Oregon,41033,Josephine
Takilma,Takilma,OR,Oregon,41033,Josephine
Nephi,Nephi,UT,Utah,49023,Juab
Mona,Mona,UT,Utah,49023,Juab
Levan,Levan,UT,Utah,49023,Juab
Rocky Ridge,Rocky Ridge,UT,Utah,49023,Juab
Eureka,Eureka,UT,Utah,49023,Juab
Juana Díaz,Juana Diaz,PR,Puerto Rico,72075,Juana Díaz
Aguilita,Aguilita,PR,Puerto Rico,72075,Juana Díaz
Capitanejo,Capitanejo,PR,Puerto Rico,72075,Juana Díaz
Luis Lloréns Torres,Luis Llorens Torres,PR,Puerto Rico,72075,Juana Díaz
Potala Pastillo,Potala Pastillo,PR,Puerto Rico,72075,Juana Díaz
Piedra Aguza,Piedra Aguza,PR,Puerto Rico,72075,Juana Díaz
Guayabal,Guayabal,PR,Puerto Rico,72075,Juana Díaz
Río Cañas Abajo,Rio Canas Abajo,PR,Puerto Rico,72075,Juana Díaz
Stanford,Stanford,MT,Montana,30045,Judith Basin
Hobson,Hobson,MT,Montana,30045,Judith Basin
Geyser,Geyser,MT,Montana,30045,Judith Basin
Juncos,Juncos,PR,Puerto Rico,72077,Juncos
El Mangó,El Mango,PR,Puerto Rico,72077,Juncos
Juneau,Juneau,AK,Alaska,2110,Juneau
Mauston,Mauston,WI,Wisconsin,55057,Juneau
New Lisbon,New Lisbon,WI,Wisconsin,55057,Juneau
Elroy,Elroy,WI,Wisconsin,55057,Juneau
Necedah,Necedah,WI,Wisconsin,55057,Juneau
Wonewoc,Wonewoc,WI,Wisconsin,55057,Juneau
Camp Douglas,Camp Douglas,WI,Wisconsin,55057,Juneau
Lyndon Station,Lyndon Station,WI,Wisconsin,55057,Juneau
Union Center,Union Center,WI,Wisconsin,55057,Juneau
Hustler,Hustler,WI,Wisconsin,55057,Juneau
Mifflintown,Mifflintown,PA,Pennsylvania,42067,Juniata
McAlisterville,McAlisterville,PA,Pennsylvania,42067,Juniata
Port Royal,Port Royal,PA,Pennsylvania,42067,Juniata
Thompsontown,Thompsontown,PA,Pennsylvania,42067,Juniata
Mifflin,Mifflin,PA,Pennsylvania,42067,Juniata
Richfield,Richfield,PA,Pennsylvania,42067,Juniata
Mexico,Mexico,PA,Pennsylvania,42067,Juniata
East Salem,East Salem,PA,Pennsylvania,42067,Juniata
East Waterford,East Waterford,PA,Pennsylvania,42067,Juniata
Kalamazoo,Kalamazoo,MI,Michigan,26077,Kalamazoo
Portage,Portage,MI,Michigan,26077,Kalamazoo
Westwood,Westwood,MI,Michigan,26077,Kalamazoo
Comstock Northwest,Comstock Northwest,MI,Michigan,26077,Kalamazoo
Eastwood,Eastwood,MI,Michigan,26077,Kalamazoo
Vicksburg,Vicksburg,MI,Michigan,26077,Kalamazoo
Galesburg,Galesburg,MI,Michigan,26077,Kalamazoo
Parchment,Parchment,MI,Michigan,26077,Kalamazoo
Schoolcraft,Schoolcraft,MI,Michigan,26077,Kalamazoo
South Gull Lake,South Gull Lake,MI,Michigan,26077,Kalamazoo
Augusta,Augusta,MI,Michigan,26077,Kalamazoo
Richland,Richland,MI,Michigan,26077,Kalamazoo
Climax,Climax,MI,Michigan,26077,Kalamazoo
Kalkaska,Kalkaska,MI,Michigan,26079,Kalkaska
Rapid City,Rapid City,MI,Michigan,26079,Kalkaska
South Boardman,South Boardman,MI,Michigan,26079,Kalkaska
Manistee Lake,Manistee Lake,MI,Michigan,26079,Kalkaska
Bear Lake,Bear Lake,MI,Michigan,26079,Kalkaska
Mora,Mora,MN,Minnesota,27065,Kanabec
Ogilvie,Ogilvie,MN,Minnesota,27065,Kanabec
Grasston,Grasston,MN,Minnesota,27065,Kanabec
Quamba,Quamba,MN,Minnesota,27065,Kanabec
Charleston,Charleston,WV,West Virginia,54039,Kanawha
South Charleston,South Charleston,WV,West Virginia,54039,Kanawha
St. Albans,St. Albans,WV,West Virginia,54039,Kanawha
Cross Lanes,Cross Lanes,WV,West Virginia,54039,Kanawha
Dunbar,Dunbar,WV,West Virginia,54039,Kanawha
Nitro,Nitro,WV,West Virginia,54039,Kanawha
Montgomery,Montgomery,WV,West Virginia,54039,Kanawha
Sissonville,Sissonville,WV,West Virginia,54039,Kanawha
Pinch,Pinch,WV,West Virginia,54039,Kanawha
Elkview,Elkview,WV,West Virginia,54039,Kanawha
Rand,Rand,WV,West Virginia,54039,Kanawha
Chesapeake,Chesapeake,WV,West Virginia,54039,Kanawha
Marmet,Marmet,WV,West Virginia,54039,Kanawha
Tornado,Tornado,WV,West Virginia,54039,Kanawha
Coal Fork,Coal Fork,WV,West Virginia,54039,Kanawha
Belle,Belle,WV,West Virginia,54039,Kanawha
Clendenin,Clendenin,WV,West Virginia,54039,Kanawha
Chelyan,Chelyan,WV,West Virginia,54039,Kanawha
Cedar Grove,Cedar Grove,WV,West Virginia,54039,Kanawha
East Bank,East Bank,WV,West Virginia,54039,Kanawha
Glasgow,Glasgow,WV,West Virginia,54039,Kanawha
Shrewsbury,Shrewsbury,WV,West Virginia,54039,Kanawha
Jefferson,Jefferson,WV,West Virginia,54039,Kanawha
Pratt,Pratt,WV,West Virginia,54039,Kanawha
Big Chimney,Big Chimney,WV,West Virginia,54039,Kanawha
Handley,Handley,WV,West Virginia,54039,Kanawha
Willmar,Willmar,MN,Minnesota,27067,Kandiyohi
New London,New London,MN,Minnesota,27067,Kandiyohi
Spicer,Spicer,MN,Minnesota,27067,Kandiyohi
Atwater,Atwater,MN,Minnesota,27067,Kandiyohi
Raymond,Raymond,MN,Minnesota,27067,Kandiyohi
Pennock,Pennock,MN,Minnesota,27067,Kandiyohi
Prinsburg,Prinsburg,MN,Minnesota,27067,Kandiyohi
Kandiyohi,Kandiyohi,MN,Minnesota,27067,Kandiyohi
Lake Lillian,Lake Lillian,MN,Minnesota,27067,Kandiyohi
Blomkest,Blomkest,MN,Minnesota,27067,Kandiyohi
Sunburg,Sunburg,MN,Minnesota,27067,Kandiyohi
Regal,Regal,MN,Minnesota,27067,Kandiyohi
Aurora,Aurora,IL,Illinois,17089,Kane
Elgin,Elgin,IL,Illinois,17089,Kane
Carpentersville,Carpentersville,IL,Illinois,17089,Kane
St. Charles,St. Charles,IL,Illinois,17089,Kane
Batavia,Batavia,IL,Illinois,17089,Kane
South Elgin,South Elgin,IL,Illinois,17089,Kane
Geneva,Geneva,IL,Illinois,17089,Kane
Montgomery,Montgomery,IL,Illinois,17089,Kane
North Aurora,North Aurora,IL,Illinois,17089,Kane
Campton Hills,Campton Hills,IL,Illinois,17089,Kane
Sugar Grove,Sugar Grove,IL,Illinois,17089,Kane
Pingree Grove,Pingree Grove,IL,Illinois,17089,Kane
West Dundee,West Dundee,IL,Illinois,17089,Kane
Gilberts,Gilberts,IL,Illinois,17089,Kane
Hampshire,Hampshire,IL,Illinois,17089,Kane
Elburn,Elburn,IL,Illinois,17089,Kane
Kanab,Kanab,UT,Utah,49025,Kane
Sleepy Hollow,Sleepy Hollow,IL,Illinois,17089,Kane
East Dundee,East Dundee,IL,Illinois,17089,Kane
Prestbury,Prestbury,IL,Illinois,17089,Kane
Maple Park,Maple Park,IL,Illinois,17089,Kane
Big Rock,Big Rock,IL,Illinois,17089,Kane
Lily Lake,Lily Lake,IL,Illinois,17089,Kane
Burlington,Burlington,IL,Illinois,17089,Kane
Orderville,Orderville,UT,Utah,49025,Kane
Big Water,Big Water,UT,Utah,49025,Kane
Kaneville,Kaneville,IL,Illinois,17089,Kane
Glendale,Glendale,UT,Utah,49025,Kane
Virgil,Virgil,IL,Illinois,17089,Kane
Alton,Alton,UT,Utah,49025,Kane
Kankakee,Kankakee,IL,Illinois,17091,Kankakee
Bourbonnais,Bourbonnais,IL,Illinois,17091,Kankakee
Bradley,Bradley,IL,Illinois,17091,Kankakee
Manteno,Manteno,IL,Illinois,17091,Kankakee
Momence,Momence,IL,Illinois,17091,Kankakee
Limestone,Limestone,IL,Illinois,17091,Kankakee
Herscher,Herscher,IL,Illinois,17091,Kankakee
Grant Park,Grant Park,IL,Illinois,17091,Kankakee
St. Anne,St. Anne,IL,Illinois,17091,Kankakee
Chebanse,Chebanse,IL,Illinois,17091,Kankakee
Essex,Essex,IL,Illinois,17091,Kankakee
Aroma Park,Aroma Park,IL,Illinois,17091,Kankakee
Hopkins Park,Hopkins Park,IL,Illinois,17091,Kankakee
Sun River Terrace,Sun River Terrace,IL,Illinois,17091,Kankakee
Bonfield,Bonfield,IL,Illinois,17091,Kankakee
Buckingham,Buckingham,IL,Illinois,17091,Kankakee
Sammons Point,Sammons Point,IL,Illinois,17091,Kankakee
Irwin,Irwin,IL,Illinois,17091,Kankakee
Union Hill,Union Hill,IL,Illinois,17091,Kankakee
Kenedy,Kenedy,TX,Texas,48255,Karnes
Karnes City,Karnes City,TX,Texas,48255,Karnes
Runge,Runge,TX,Texas,48255,Karnes
Falls City,Falls City,TX,Texas,48255,Karnes
Kapaa,Kapaa,HI,Hawaii,15007,Kauai
Lihue,Lihue,HI,Hawaii,15007,Kauai
Wailua Homesteads,Wailua Homesteads,HI,Hawaii,15007,Kauai
Kalaheo,Kalaheo,HI,Hawaii,15007,Kauai
Hanamaulu,Hanamaulu,HI,Hawaii,15007,Kauai
Puhi,Puhi,HI,Hawaii,15007,Kauai
Kekaha,Kekaha,HI,Hawaii,15007,Kauai
Eleele,Eleele,HI,Hawaii,15007,Kauai
Wailua,Wailua,HI,Hawaii,15007,Kauai
Hanapepe,Hanapepe,HI,Hawaii,15007,Kauai
Koloa,Koloa,HI,Hawaii,15007,Kauai
